Nodes,Edges,Graph Type,MST Weight,Prim Time (s),Kruskal Time (s)
494,101794,tree + 90% edges,266.5,0.25512051582336426,0.383134126663208
492,120786,complete,1703,0.2865004539489746,0.6348512172698975
492,491,tree,1703,0.18888306617736816,0.24236059188842773
492,22330,tree + 10% edges,487.5,0.21564006805419922,0.1013641357421875
492,40112,tree + 20% edges,326.5,0.2305586338043213,0.15524935722351074
492,55036,tree + 30% edges,295.5,0.22384929656982422,0.23546862602233887
492,66695,tree + 40% edges,290.5,0.20905423164367676,0.2535109519958496
492,76426,tree + 50% edges,272.0,0.2274620532989502,0.27477049827575684
492,84593,tree + 60% edges,265.5,0.22640371322631836,0.3115813732147217
492,91105,tree + 70% edges,271.5,0.24489688873291016,0.3620576858520508
492,96520,tree + 80% edges,271.0,0.25107550621032715,0.35167956352233887
492,101106,tree + 90% edges,270.5,0.23284626007080078,0.3753533363342285
426,90525,complete,1612,0.22426390647888184,0.46262669563293457
426,425,tree,1612,0.13915228843688965,0.20707035064697266
426,16788,tree + 10% edges,458.0,0.12746071815490723,0.0748293399810791
426,30201,tree + 20% edges,319.0,0.16447043418884277,0.11577606201171875
426,41231,tree + 30% edges,271.0,0.15048432350158691,0.18598437309265137
426,50045,tree + 40% edges,258.0,0.14958477020263672,0.1917581558227539
426,57205,tree + 50% edges,250.0,0.15980124473571777,0.2421581745147705
426,63340,tree + 60% edges,241.0,0.16664433479309082,0.2434828281402588
426,68527,tree + 70% edges,235.0,0.1621873378753662,0.24347305297851562
426,72148,tree + 80% edges,241.0,0.16407275199890137,0.29738736152648926
426,75719,tree + 90% edges,249.5,0.2141273021697998,0.2586512565612793
450,101025,complete,1651,0.28554224967956543,0.6201016902923584
450,449,tree,1651,0.16201186180114746,0.22201180458068848
450,18675,tree + 10% edges,472.5,0.14977216720581055,0.08403778076171875
450,33629,tree + 20% edges,312.0,0.15867280960083008,0.1363236904144287
450,45748,tree + 30% edges,280.5,0.16543292999267578,0.20836448669433594
450,55827,tree + 40% edges,260.5,0.17307305335998535,0.2267286777496338
450,64027,tree + 50% edges,246.0,0.1830747127532959,0.23922514915466309
450,70805,tree + 60% edges,253.0,0.20882964134216309,0.2509901523590088
450,76403,tree + 70% edges,248.0,0.19892334938049316,0.28303098678588867
450,80738,tree + 80% edges,255.5,0.18964362144470215,0.2860736846923828
450,84482,tree + 90% edges,249.0,0.18608832359313965,0.32860636711120605
455,103285,complete,1677,0.2531731128692627,0.5404565334320068
455,454,tree,1677,0.1878676414489746,0.21535301208496094
455,19076,tree + 10% edges,445.5,0.18082427978515625,0.09286165237426758
455,34438,tree + 20% edges,331.5,0.16389679908752441,0.14255499839782715
455,46976,tree + 30% edges,285.0,0.1633453369140625,0.17750310897827148
455,56946,tree + 40% edges,273.5,0.17382049560546875,0.21562409400939941
455,65495,tree + 50% edges,266.5,0.20885729789733887,0.25617313385009766
455,72286,tree + 60% edges,251.5,0.1759204864501953,0.2923104763031006
455,77787,tree + 70% edges,257.0,0.22722721099853516,0.277249813079834
455,82415,tree + 80% edges,253.5,0.23087859153747559,0.30176234245300293
455,86247,tree + 90% edges,257.0,0.19038820266723633,0.30251073837280273
495,122265,complete,1689,0.29587817192077637,0.6689026355743408
495,494,tree,1689,0.20140981674194336,0.2841465473175049
495,22526,tree + 10% edges,467.0,0.18695449829101562,0.13083100318908691
495,40703,tree + 20% edges,331.0,0.18670320510864258,0.18513107299804688
495,55418,tree + 30% edges,295.5,0.20745205879211426,0.20903444290161133
495,67692,tree + 40% edges,285.0,0.19981098175048828,0.25617527961730957
495,77493,tree + 50% edges,284.0,0.2218186855316162,0.30532360076904297
495,85329,tree + 60% edges,280.0,0.22924113273620605,0.3257713317871094
495,92243,tree + 70% edges,265.0,0.2271728515625,0.3421764373779297
495,97659,tree + 80% edges,276.0,0.24013781547546387,0.3394639492034912
495,101885,tree + 90% edges,272.5,0.23705697059631348,0.37683844566345215
498,123753,complete,1694,0.2995414733886719,0.7194321155548096
498,497,tree,1694,0.19309425354003906,0.2794945240020752
498,22851,tree + 10% edges,453.0,0.19579505920410156,0.1153421401977539
498,41185,tree + 20% edges,331.0,0.18628525733947754,0.16182160377502441
498,56169,tree + 30% edges,298.0,0.20436692237854004,0.21862173080444336
498,68503,tree + 40% edges,279.0,0.2069079875946045,0.2639904022216797
498,78617,tree + 50% edges,279.5,0.22442936897277832,0.3097267150878906
498,86566,tree + 60% edges,274.5,0.2482757568359375,0.3511953353881836
498,93002,tree + 70% edges,280.5,0.23809099197387695,0.33463072776794434
498,98973,tree + 80% edges,276.0,0.24346041679382324,0.36994099617004395
498,103227,tree + 90% edges,279.0,0.23487114906311035,0.3982884883880615
483,116403,complete,1695,0.2869834899902344,0.6422901153564453
483,482,tree,1695,0.19353151321411133,0.24114036560058594
483,21495,tree + 10% edges,464.0,0.1707754135131836,0.09934091567993164
483,38782,tree + 20% edges,331.5,0.17813420295715332,0.15685725212097168
483,52907,tree + 30% edges,295.0,0.21221327781677246,0.245103120803833
483,64192,tree + 40% edges,282.5,0.1981344223022461,0.25560760498046875
483,73987,tree + 50% edges,267.5,0.24550485610961914,0.31233954429626465
483,81560,tree + 60% edges,273.5,0.2254042625427246,0.303494930267334
483,87741,tree + 70% edges,269.5,0.22039198875427246,0.31441402435302734
483,93026,tree + 80% edges,269.5,0.22864818572998047,0.3335733413696289
483,97246,tree + 90% edges,265.0,0.24204039573669434,0.3673982620239258
418,87153,complete,1510,0.2369070053100586,0.47528791427612305
418,417,tree,1510,0.14321517944335938,0.1873164176940918
418,16130,tree + 10% edges,442.0,0.12085604667663574,0.07335543632507324
418,28905,tree + 20% edges,318.0,0.1306765079498291,0.11007046699523926
418,39726,tree + 30% edges,272.0,0.13756036758422852,0.17874956130981445
418,48177,tree + 40% edges,256.0,0.14537501335144043,0.18429851531982422
418,55246,tree + 50% edges,248.0,0.15581703186035156,0.21367144584655762
418,61118,tree + 60% edges,245.0,0.15939831733703613,0.23908519744873047
418,65703,tree + 70% edges,232.0,0.17763066291809082,0.2587611675262451
418,69658,tree + 80% edges,250.0,0.15667414665222168,0.254457950592041
418,72843,tree + 90% edges,242.5,0.15818572044372559,0.2585146427154541
451,101475,complete,1634,0.2389836311340332,0.5716297626495361
451,450,tree,1634,0.14954710006713867,0.2405846118927002
451,18798,tree + 10% edges,439.0,0.1475217342376709,0.1292710304260254
451,33827,tree + 20% edges,318.5,0.15976738929748535,0.16140508651733398
451,45717,tree + 30% edges,274.0,0.16572833061218262,0.17560410499572754
451,56117,tree + 40% edges,262.0,0.17179203033447266,0.20426297187805176
451,64356,tree + 50% edges,260.0,0.17850375175476074,0.23206305503845215
451,71051,tree + 60% edges,246.5,0.19115638732910156,0.25057458877563477
451,76633,tree + 70% edges,253.5,0.20303940773010254,0.2937295436859131
451,81140,tree + 80% edges,250.5,0.18652892112731934,0.31902217864990234
451,84909,tree + 90% edges,253.5,0.2322683334350586,0.3040809631347656
453,102378,complete,1624,0.2455296516418457,0.5282711982727051
453,452,tree,1624,0.1962747573852539,0.20947933197021484
453,18962,tree + 10% edges,436.5,0.15776896476745605,0.0860128402709961
453,33968,tree + 20% edges,320.0,0.18794655799865723,0.1472337245941162
453,46362,tree + 30% edges,288.5,0.18903160095214844,0.17269420623779297
453,56500,tree + 40% edges,261.0,0.21441936492919922,0.2077021598815918
453,64956,tree + 50% edges,259.5,0.1922593116760254,0.2278146743774414
453,71833,tree + 60% edges,255.0,0.1795039176940918,0.2523841857910156
453,77356,tree + 70% edges,251.5,0.22361254692077637,0.27576375007629395
453,81805,tree + 80% edges,260.0,0.20340824127197266,0.31630754470825195
453,85539,tree + 90% edges,256.5,0.20674657821655273,0.3079242706298828
439,96141,complete,1627,0.26430749893188477,0.5007658004760742
439,438,tree,1627,0.1497037410736084,0.19128966331481934
439,17800,tree + 10% edges,461.0,0.13723063468933105,0.10309982299804688
439,31931,tree + 20% edges,318.0,0.1579430103302002,0.12878632545471191
439,43631,tree + 30% edges,295.0,0.18392586708068848,0.15810585021972656
439,53226,tree + 40% edges,267.0,0.18651652336120605,0.19643449783325195
439,60782,tree + 50% edges,260.5,0.19068455696105957,0.23034262657165527
439,67274,tree + 60% edges,252.5,0.17248034477233887,0.25640296936035156
439,72538,tree + 70% edges,249.0,0.1771390438079834,0.2634165287017822
439,76918,tree + 80% edges,244.0,0.17824506759643555,0.2843942642211914
439,80260,tree + 90% edges,268.0,0.17807388305664062,0.298994779586792
480,114960,complete,1597,0.30826854705810547,0.6724622249603271
480,479,tree,1597,0.17482590675354004,0.2458360195159912
480,21251,tree + 10% edges,470.5,0.16417646408081055,0.09829497337341309
480,38102,tree + 20% edges,332.0,0.17725586891174316,0.15564799308776855
480,52151,tree + 30% edges,294.5,0.22117018699645996,0.19481754302978516
480,63649,tree + 40% edges,266.5,0.20766615867614746,0.2351686954498291
480,72823,tree + 50% edges,262.0,0.22139859199523926,0.2836637496948242
480,80414,tree + 60% edges,269.5,0.2287464141845703,0.3090667724609375
480,86922,tree + 70% edges,275.5,0.23253822326660156,0.3105902671813965
480,92032,tree + 80% edges,272.5,0.24680876731872559,0.3577582836151123
480,96109,tree + 90% edges,274.5,0.228271484375,0.3471808433532715
439,96141,complete,1615,0.223846435546875,0.5363900661468506
439,438,tree,1615,0.1487278938293457,0.21322321891784668
439,17774,tree + 10% edges,452.0,0.14131712913513184,0.08283281326293945
439,32075,tree + 20% edges,316.5,0.14768695831298828,0.12322545051574707
439,43518,tree + 30% edges,284.0,0.15548372268676758,0.17258787155151367
439,53155,tree + 40% edges,265.0,0.18067026138305664,0.21527910232543945
439,60845,tree + 50% edges,256.0,0.1649777889251709,0.24244070053100586
439,67318,tree + 60% edges,253.5,0.16794586181640625,0.281937837600708
439,72437,tree + 70% edges,251.5,0.1785433292388916,0.26469945907592773
439,76727,tree + 80% edges,253.5,0.20372533798217773,0.26971435546875
439,80372,tree + 90% edges,251.5,0.18775606155395508,0.2843453884124756
492,120786,complete,1720,0.30951523780822754,0.7051677703857422
492,491,tree,1720,0.2207338809967041,0.24605607986450195
492,22292,tree + 10% edges,443.5,0.19331002235412598,0.10579347610473633
492,40208,tree + 20% edges,331.0,0.1978168487548828,0.15559053421020508
492,54863,tree + 30% edges,302.5,0.20035147666931152,0.20198702812194824
492,66824,tree + 40% edges,280.5,0.2032308578491211,0.2660861015319824
492,76461,tree + 50% edges,278.5,0.23908138275146484,0.2990138530731201
492,84633,tree + 60% edges,272.0,0.2198033332824707,0.35065269470214844
492,91117,tree + 70% edges,269.0,0.26076793670654297,0.3363516330718994
492,96556,tree + 80% edges,272.0,0.22477030754089355,0.3345673084259033
492,100664,tree + 90% edges,275.0,0.24105453491210938,0.3773458003997803
463,106953,complete,1654,0.25699329376220703,0.5872976779937744
463,462,tree,1654,0.16579461097717285,0.25113868713378906
463,19670,tree + 10% edges,468.5,0.1600503921508789,0.10260844230651855
463,35615,tree + 20% edges,321.5,0.1621379852294922,0.14313435554504395
463,48479,tree + 30% edges,290.0,0.16566777229309082,0.18609952926635742
463,58967,tree + 40% edges,271.5,0.2100234031677246,0.21913743019104004
463,67975,tree + 50% edges,261.0,0.21500468254089355,0.2588627338409424
463,74801,tree + 60% edges,260.0,0.191192626953125,0.3135988712310791
463,80701,tree + 70% edges,252.5,0.22794842720031738,0.2904689311981201
463,85480,tree + 80% edges,255.0,0.2127516269683838,0.3000221252441406
463,89287,tree + 90% edges,260.5,0.21574711799621582,0.3342406749725342
496,122760,complete,1725,0.29898619651794434,0.658785343170166
496,495,tree,1725,0.19902825355529785,0.2844276428222656
496,22686,tree + 10% edges,482.5,0.17883849143981934,0.13177967071533203
496,40885,tree + 20% edges,331.5,0.18352866172790527,0.1614680290222168
496,55816,tree + 30% edges,290.0,0.20432829856872559,0.21634268760681152
496,67753,tree + 40% edges,283.0,0.24121642112731934,0.2624671459197998
496,77841,tree + 50% edges,272.5,0.21253609657287598,0.2941150665283203
496,85829,tree + 60% edges,266.0,0.22894573211669922,0.33241915702819824
496,92557,tree + 70% edges,274.0,0.22619128227233887,0.34187889099121094
496,97997,tree + 80% edges,270.5,0.22346067428588867,0.34886884689331055
496,102650,tree + 90% edges,268.5,0.26683712005615234,0.37459659576416016
432,93096,complete,1607,0.23322653770446777,0.5216877460479736
432,431,tree,1607,0.16071057319641113,0.18922829627990723
432,17176,tree + 10% edges,446.5,0.15999388694763184,0.08220314979553223
432,31085,tree + 20% edges,312.5,0.14214873313903809,0.1266319751739502
432,42164,tree + 30% edges,271.5,0.15186715126037598,0.16197586059570312
432,51517,tree + 40% edges,247.0,0.15891575813293457,0.21455931663513184
432,59131,tree + 50% edges,243.0,0.15892338752746582,0.23162388801574707
432,65028,tree + 60% edges,248.0,0.19527339935302734,0.22963190078735352
432,70265,tree + 70% edges,250.0,0.1963803768157959,0.25592923164367676
432,74292,tree + 80% edges,252.0,0.17181086540222168,0.26480984687805176
432,77783,tree + 90% edges,249.0,0.17315101623535156,0.271770715713501
447,99681,complete,1647,0.22969698905944824,0.5754880905151367
447,446,tree,1647,0.15750527381896973,0.24225926399230957
447,18423,tree + 10% edges,458.5,0.1444990634918213,0.08138155937194824
447,33238,tree + 20% edges,334.0,0.1611931324005127,0.13323497772216797
447,45190,tree + 30% edges,273.0,0.19214725494384766,0.16894960403442383
447,54973,tree + 40% edges,269.0,0.1869187355041504,0.20632195472717285
447,63111,tree + 50% edges,254.5,0.17952299118041992,0.22569036483764648
447,69944,tree + 60% edges,245.0,0.17689800262451172,0.29679083824157715
447,75182,tree + 70% edges,256.5,0.2230699062347412,0.28426241874694824
447,79664,tree + 80% edges,256.5,0.18192148208618164,0.2942347526550293
447,83203,tree + 90% edges,249.5,0.2039341926574707,0.30357837677001953
446,99235,complete,1632,0.2464005947113037,0.5162837505340576
446,445,tree,1632,0.14899158477783203,0.22341275215148926
446,18381,tree + 10% edges,436.5,0.14617276191711426,0.12121844291687012
446,33075,tree + 20% edges,335.5,0.14734101295471191,0.14319443702697754
446,45075,tree + 30% edges,275.5,0.18122506141662598,0.18644118309020996
446,54816,tree + 40% edges,264.0,0.1775987148284912,0.23138022422790527
446,62891,tree + 50% edges,253.5,0.17747139930725098,0.24094200134277344
446,69583,tree + 60% edges,251.5,0.1780412197113037,0.24868202209472656
446,74919,tree + 70% edges,250.0,0.17595672607421875,0.29163336753845215
446,79338,tree + 80% edges,246.0,0.1785566806793213,0.2970116138458252
446,82847,tree + 90% edges,255.5,0.21324753761291504,0.29024672508239746
456,103740,complete,1665,0.24657225608825684,0.5555136203765869
456,455,tree,1665,0.16064095497131348,0.21149611473083496
456,19237,tree + 10% edges,447.0,0.14571666717529297,0.0854954719543457
456,34563,tree + 20% edges,337.0,0.16268372535705566,0.16286039352416992
456,46937,tree + 30% edges,294.5,0.16885662078857422,0.21159911155700684
456,57330,tree + 40% edges,268.5,0.1721498966217041,0.2319352626800537
456,65829,tree + 50% edges,258.0,0.1829843521118164,0.29593348503112793
456,72705,tree + 60% edges,253.0,0.1924118995666504,0.2670872211456299
456,78120,tree + 70% edges,256.5,0.1979055404663086,0.2821800708770752
456,82925,tree + 80% edges,264.5,0.19064545631408691,0.2975594997406006
456,86576,tree + 90% edges,260.0,0.19697833061218262,0.327467679977417
452,101926,complete,1585,0.24735474586486816,0.5378954410552979
452,451,tree,1585,0.1846001148223877,0.2054738998413086
452,18801,tree + 10% edges,465.0,0.16421914100646973,0.08949041366577148
452,33835,tree + 20% edges,322.5,0.16111302375793457,0.13251137733459473
452,46202,tree + 30% edges,294.0,0.17257285118103027,0.17884302139282227
452,56109,tree + 40% edges,270.0,0.17871642112731934,0.24147272109985352
452,64666,tree + 50% edges,268.5,0.18221116065979004,0.2687528133392334
452,71170,tree + 60% edges,253.0,0.18055009841918945,0.27239131927490234
452,76856,tree + 70% edges,261.0,0.21167325973510742,0.27016305923461914
452,81473,tree + 80% edges,254.0,0.19697165489196777,0.2836582660675049
452,85146,tree + 90% edges,255.0,0.19605422019958496,0.3231039047241211
415,85905,complete,1578,0.20255374908447266,0.4931070804595947
415,414,tree,1578,0.12728548049926758,0.20928406715393066
415,15855,tree + 10% edges,433.5,0.11865425109863281,0.07193970680236816
415,28567,tree + 20% edges,331.5,0.13289213180541992,0.13493084907531738
415,38959,tree + 30% edges,263.5,0.14476466178894043,0.1588132381439209
415,47396,tree + 40% edges,258.0,0.14197206497192383,0.17476654052734375
415,54461,tree + 50% edges,237.0,0.14501214027404785,0.19725966453552246
415,60187,tree + 60% edges,251.0,0.15586400032043457,0.23474812507629395
415,64807,tree + 70% edges,242.0,0.18215608596801758,0.2349858283996582
415,68460,tree + 80% edges,249.5,0.18418502807617188,0.24169492721557617
415,71680,tree + 90% edges,247.5,0.18825912475585938,0.2796900272369385
404,81406,complete,1516,0.19089531898498535,0.43221092224121094
404,403,tree,1516,0.12721824645996094,0.1603226661682129
404,15079,tree + 10% edges,429.5,0.11344361305236816,0.06871819496154785
404,27126,tree + 20% edges,303.5,0.15293383598327637,0.10921478271484375
404,36806,tree + 30% edges,260.5,0.13190245628356934,0.16272521018981934
404,44905,tree + 40% edges,254.0,0.14213919639587402,0.19934725761413574
404,51552,tree + 50% edges,255.0,0.14274334907531738,0.20862746238708496
404,56920,tree + 60% edges,240.0,0.15012049674987793,0.24244093894958496
404,61496,tree + 70% edges,237.0,0.1433119773864746,0.2446424961090088
404,64977,tree + 80% edges,225.0,0.15119647979736328,0.2324666976928711
404,67923,tree + 90% edges,244.0,0.15139079093933105,0.23857641220092773
460,105570,complete,1704,0.27112793922424316,0.6013710498809814
460,459,tree,1704,0.16128134727478027,0.24120306968688965
460,19541,tree + 10% edges,449.5,0.16486072540283203,0.12485647201538086
460,35156,tree + 20% edges,330.0,0.1649940013885498,0.1501140594482422
460,48072,tree + 30% edges,287.0,0.16599702835083008,0.18504691123962402
460,58508,tree + 40% edges,269.0,0.18050217628479004,0.2155008316040039
460,66944,tree + 50% edges,265.0,0.20567584037780762,0.24548721313476562
460,74048,tree + 60% edges,250.0,0.21783041954040527,0.277010440826416
460,79674,tree + 70% edges,259.5,0.1918959617614746,0.3273618221282959
460,84420,tree + 80% edges,262.5,0.21909713745117188,0.31412482261657715
460,88334,tree + 90% edges,263.0,0.20778894424438477,0.31593799591064453
454,102831,complete,1624,0.23735666275024414,0.6160831451416016
454,453,tree,1624,0.17849421501159668,0.20547199249267578
454,19027,tree + 10% edges,454.0,0.1758899688720703,0.08516073226928711
454,34109,tree + 20% edges,313.0,0.16126060485839844,0.17730307579040527
454,46719,tree + 30% edges,280.5,0.16823625564575195,0.1877284049987793
454,56770,tree + 40% edges,267.5,0.182051420211792,0.20220565795898438
454,65116,tree + 50% edges,259.0,0.1718764305114746,0.24223995208740234
454,72054,tree + 60% edges,258.0,0.2073814868927002,0.28116893768310547
454,77543,tree + 70% edges,258.0,0.18142223358154297,0.3080027103424072
454,82253,tree + 80% edges,251.5,0.2351822853088379,0.3093531131744385
454,85870,tree + 90% edges,259.0,0.18506503105163574,0.3078315258026123
496,122760,complete,1657,0.29166746139526367,0.6600263118743896
496,495,tree,1657,0.23212003707885742,0.2514984607696533
496,22751,tree + 10% edges,462.0,0.2066044807434082,0.10311770439147949
496,40823,tree + 20% edges,330.5,0.22767901420593262,0.16079282760620117
496,55759,tree + 30% edges,300.0,0.23630142211914062,0.2274634838104248
496,67747,tree + 40% edges,289.0,0.2023000717163086,0.24962496757507324
496,77718,tree + 50% edges,272.0,0.21328997611999512,0.3245961666107178
496,85918,tree + 60% edges,276.0,0.2353212833404541,0.3309962749481201
496,92615,tree + 70% edges,271.0,0.24379873275756836,0.39655089378356934
496,97946,tree + 80% edges,270.5,0.26047754287719727,0.3653244972229004
496,102532,tree + 90% edges,276.0,0.23483562469482422,0.35260748863220215
499,124251,complete,1728,0.33952784538269043,0.6884598731994629
499,498,tree,1728,0.18674421310424805,0.26687049865722656
499,22989,tree + 10% edges,478.5,0.20909357070922852,0.10688495635986328
499,41256,tree + 20% edges,352.0,0.19273757934570312,0.17549610137939453
499,56035,tree + 30% edges,298.5,0.20034146308898926,0.20644831657409668
499,68741,tree + 40% edges,284.5,0.20317387580871582,0.2812380790710449
499,78649,tree + 50% edges,280.5,0.2488698959350586,0.27954554557800293
499,86931,tree + 60% edges,273.5,0.23492836952209473,0.3494582176208496
499,93788,tree + 70% edges,271.0,0.2522256374359131,0.3512582778930664
499,99092,tree + 80% edges,272.5,0.23726511001586914,0.34802961349487305
499,103715,tree + 90% edges,275.0,0.24817323684692383,0.4036591053009033
454,102831,complete,1665,0.24153876304626465,0.597482442855835
454,453,tree,1665,0.15199661254882812,0.23169207572937012
454,19002,tree + 10% edges,473.5,0.14386200904846191,0.09812307357788086
454,34086,tree + 20% edges,324.0,0.15586495399475098,0.13218355178833008
454,46653,tree + 30% edges,283.5,0.16716766357421875,0.17300176620483398
454,56821,tree + 40% edges,267.0,0.17448687553405762,0.2318563461303711
454,65156,tree + 50% edges,261.0,0.20148706436157227,0.2468717098236084
454,71979,tree + 60% edges,256.5,0.22810888290405273,0.2746427059173584
454,77694,tree + 70% edges,261.5,0.18505406379699707,0.3208761215209961
454,82150,tree + 80% edges,256.5,0.19723200798034668,0.28771185874938965
454,85880,tree + 90% edges,255.0,0.1913771629333496,0.30094075202941895
456,103740,complete,1604,0.2711451053619385,0.563990592956543
456,455,tree,1604,0.18021559715270996,0.254258394241333
456,19172,tree + 10% edges,473.5,0.1481618881225586,0.0906224250793457
456,34534,tree + 20% edges,324.0,0.18046903610229492,0.13936519622802734
456,46938,tree + 30% edges,293.5,0.19224810600280762,0.17115330696105957
456,57337,tree + 40% edges,272.0,0.16870546340942383,0.20900368690490723
456,65798,tree + 50% edges,253.5,0.1854393482208252,0.25672101974487305
456,72578,tree + 60% edges,247.0,0.20105767250061035,0.256333589553833
456,78203,tree + 70% edges,258.5,0.21352910995483398,0.3062252998352051
456,82863,tree + 80% edges,257.0,0.19647717475891113,0.3201467990875244
456,86799,tree + 90% edges,250.5,0.21835875511169434,0.2988905906677246
404,81406,complete,1524,0.19009733200073242,0.44757723808288574
404,403,tree,1524,0.1227574348449707,0.18602681159973145
404,15083,tree + 10% edges,419.5,0.11832666397094727,0.06712055206298828
404,27139,tree + 20% edges,321.5,0.15469789505004883,0.10950040817260742
404,36952,tree + 30% edges,265.0,0.1271984577178955,0.1614971160888672
404,44995,tree + 40% edges,256.0,0.13176202774047852,0.22728419303894043
404,51741,tree + 50% edges,247.0,0.16017818450927734,0.19918417930603027
404,57074,tree + 60% edges,235.5,0.13937830924987793,0.2008364200592041
404,61373,tree + 70% edges,241.5,0.14497900009155273,0.21320390701293945
404,65024,tree + 80% edges,236.0,0.16656184196472168,0.22687458992004395
404,68021,tree + 90% edges,244.5,0.19208335876464844,0.2589564323425293
496,122760,complete,1625,0.30028629302978516,0.6645214557647705
496,495,tree,1625,0.2096419334411621,0.24307894706726074
496,22588,tree + 10% edges,442.0,0.17618441581726074,0.10245966911315918
496,40773,tree + 20% edges,355.0,0.1910717487335205,0.1852402687072754
496,55691,tree + 30% edges,306.0,0.2242567539215088,0.23742127418518066
496,67733,tree + 40% edges,281.5,0.24690508842468262,0.24966049194335938
496,77837,tree + 50% edges,267.0,0.2571587562561035,0.30364513397216797
496,85874,tree + 60% edges,271.0,0.2317202091217041,0.3144950866699219
496,92547,tree + 70% edges,270.5,0.23664307594299316,0.36191821098327637
496,98116,tree + 80% edges,277.5,0.2412405014038086,0.36308741569519043
496,102632,tree + 90% edges,278.5,0.25632596015930176,0.39943528175354004
442,97461,complete,1667,0.257321834564209,0.5299510955810547
442,441,tree,1667,0.15222954750061035,0.19768238067626953
442,18070,tree + 10% edges,444.0,0.14727401733398438,0.08501791954040527
442,32408,tree + 20% edges,315.0,0.18011021614074707,0.13720107078552246
442,44294,tree + 30% edges,271.5,0.20020818710327148,0.1806023120880127
442,53891,tree + 40% edges,268.0,0.19179177284240723,0.19823288917541504
442,61804,tree + 50% edges,250.5,0.23784756660461426,0.26494812965393066
442,68307,tree + 60% edges,249.5,0.17744660377502441,0.265423059463501
442,73428,tree + 70% edges,254.0,0.18250155448913574,0.2758142948150635
442,77829,tree + 80% edges,252.5,0.18362760543823242,0.31025075912475586
442,81443,tree + 90% edges,246.5,0.21675515174865723,0.36912107467651367
418,87153,complete,1562,0.2110278606414795,0.5283255577087402
418,417,tree,1562,0.1356487274169922,0.22261500358581543
418,16151,tree + 10% edges,424.5,0.2260265350341797,0.07550191879272461
418,29007,tree + 20% edges,308.5,0.13818621635437012,0.11634016036987305
418,39518,tree + 30% edges,255.0,0.14542484283447266,0.16132450103759766
418,48239,tree + 40% edges,253.5,0.17071914672851562,0.18326902389526367
418,55190,tree + 50% edges,244.0,0.26463913917541504,0.3082146644592285
418,60957,tree + 60% edges,241.5,0.1771717071533203,0.2266247272491455
418,65615,tree + 70% edges,238.5,0.17811226844787598,0.23382115364074707
418,69778,tree + 80% edges,248.0,0.1867368221282959,0.25142455101013184
418,72883,tree + 90% edges,239.5,0.16683459281921387,0.25122714042663574
491,120295,complete,1690,0.3222677707672119,0.709200382232666
491,490,tree,1690,0.2344810962677002,0.262923002243042
491,22215,tree + 10% edges,477.0,0.22229385375976562,0.11763787269592285
491,39981,tree + 20% edges,310.5,0.21477866172790527,0.169020414352417
491,54419,tree + 30% edges,289.0,0.21169161796569824,0.2104344367980957
491,66398,tree + 40% edges,282.0,0.2470231056213379,0.24894213676452637
491,76233,tree + 50% edges,274.0,0.23566174507141113,0.3155989646911621
491,84234,tree + 60% edges,269.0,0.2469184398651123,0.328014612197876
491,90798,tree + 70% edges,269.5,0.23758578300476074,0.3538815975189209
491,96113,tree + 80% edges,273.0,0.2318711280822754,0.35627198219299316
491,100707,tree + 90% edges,277.0,0.2543220520019531,0.38552284240722656
407,82621,complete,1489,0.2548832893371582,0.4649937152862549
407,406,tree,1489,0.1352083683013916,0.2179093360900879
407,15372,tree + 10% edges,423.5,0.11693048477172852,0.07204127311706543
407,27537,tree + 20% edges,299.5,0.14259767532348633,0.11112785339355469
407,37533,tree + 30% edges,255.0,0.13588213920593262,0.13963103294372559
407,45677,tree + 40% edges,243.5,0.1493515968322754,0.17201781272888184
407,52491,tree + 50% edges,244.5,0.20160746574401855,0.19878196716308594
407,57901,tree + 60% edges,241.5,0.19421935081481934,0.2054767608642578
407,62535,tree + 70% edges,242.5,0.16350793838500977,0.2570340633392334
407,66052,tree + 80% edges,242.0,0.15767598152160645,0.2917160987854004
407,69150,tree + 90% edges,234.0,0.16401195526123047,0.26735424995422363
457,104196,complete,1610,0.25013065338134766,0.6039645671844482
457,456,tree,1610,0.16932010650634766,0.24503755569458008
457,19182,tree + 10% edges,455.0,0.16141676902770996,0.12218189239501953
457,34696,tree + 20% edges,324.0,0.16497468948364258,0.18378114700317383
457,47271,tree + 30% edges,283.5,0.17300868034362793,0.2233753204345703
457,57694,tree + 40% edges,259.5,0.17772579193115234,0.2342996597290039
457,66212,tree + 50% edges,257.0,0.1903374195098877,0.2526538372039795
457,72970,tree + 60% edges,250.5,0.18800711631774902,0.3095684051513672
457,78685,tree + 70% edges,257.5,0.24280238151550293,0.2779195308685303
457,83202,tree + 80% edges,249.0,0.2337474822998047,0.3479781150817871
457,87030,tree + 90% edges,260.5,0.22414660453796387,0.3190932273864746
434,93961,complete,1628,0.23836445808410645,0.4934251308441162
434,433,tree,1628,0.16128826141357422,0.22016525268554688
434,17310,tree + 10% edges,441.5,0.1632523536682129,0.10074496269226074
434,31269,tree + 20% edges,315.5,0.14971566200256348,0.15489625930786133
434,42714,tree + 30% edges,272.5,0.15716028213500977,0.18592047691345215
434,51885,tree + 40% edges,256.5,0.1607189178466797,0.2030782699584961
