n,estimate
20,33389496673621
20,95998260860821
20,28239651973221
20,3463844935221
20,30966646868021
20,640711715221
20,132668627701621
20,43145170556821
20,12628288575221
20,509246995887221
20,50444886740021
20,37983964933221
20,137222158975221
20,380187420451621
20,25748520572821
20,144857933171221
20,17108539091221
20,126615941459221
20,30867861636021
20,66478242355221
20,41578284181221
20,3576737664821
20,57049714051621
20,24299709907221
20,36522202708821
20,118172392135221
20,25371826644021
20,81601853143221
20,32993790373221
20,10755415507221
20,19888664317221
20,65290653676021
20,144336377305621
20,24662629388821
20,151198060357221
20,33832373621
20,43664777791621
20,30137392988021
20,24911257759621
20,102529209565221
20,83851547300021
20,59669426780821
20,13312629253221
20,32334922495221
20,12542459077221
20,43582507987221
20,86266178605221
20,307043351173221
20,46101987356821
20,8583915715621
20,115053567205221
20,30510811941621
20,9540324799221
20,23355119221221
20,70575245279221
20,40995336637221
20,15884956771621
20,18858379861221
20,6368852773221
20,166835371363621
20,7077967782421
20,27961296013221
20,22009836168821
20,50762227807221
20,26651209924021
20,57399901716021
20,34783858855221
20,1105575409621
20,12002341244821
20,60375457398421
20,12515453921221
20,5804923129221
20,59433694825621
20,26211427621621
20,23290614033621
20,1773248954421
20,53916804179221
20,18875448330421
20,1598918083621
20,54981213721221
20,111064726051621
20,25814403073221
20,119379524293221
20,32721540541221
20,159502803164821
20,87120624764821
20,195194236212021
20,106800543932821
20,103200519852021
20,32713322108821
20,37947591427221
20,178573665957621
20,94702304784021
20,75312261211221
20,14060358851221
20,145944731509221
20,93507346693221
20,93407796984821
20,7351444771621
20,147296842740821
20,2417135718421
20,20610004075621
20,4361991145221
20,10656249230421
20,88472120521621
20,18854071177221
20,66843189460821
20,103179349915221
20,10375229479221
20,112363861715221
20,78698890806421
20,126157587085221
20,158580070453221
20,29383464489621
20,30158741588021
20,82453802941221
20,87528022883221
20,174396752359621
20,57771991772821
20,7963224109621
20,4634606923621
20,54843868477221
20,153480926974421
20,166062418078421
20,24008282749221
20,248187607315621
20,113872027540821
20,19435652533221
20,39135566761221
20,76975006357221
20,22113986396821
20,130261147555221
20,76882968323221
20,25268477479621
20,17570073103621
20,199324713074421
20,11076333019621
20,43425525608021
20,46027125884821
20,25539497365221
20,102823653781221
20,16325086883221
20,11472324764821
20,12618388771621
20,51518167541621
20,50680532348821
20,66105121092021
20,5472919772821
20,170244934307221
20,10425715297221
20,63944441900021
20,48852783740821
20,193948105244821
20,82034057539221
20,65525495987221
20,87470103781221
20,19869924380821
20,21298667892821
20,23584994329621
20,21533604955221
20,10074406441621
20,1912927196821
20,289965899900821
20,250468602373221
20,98090828356021
20,7818182605221
20,78641482723621
20,89481919868821
20,211244082371221
20,44284363935221
20,39147501692821
20,67383186899221
20,43757579876021
20,188770602122421
20,38469730447221
20,12294861013221
20,37090051315221
20,19228396387221
20,24530653628821
20,25732950157221
20,12932447910421
20,25739519603221
20,61593871552021
20,21391090531621
20,45298329615221
20,53230293655221
20,15319259660821
20,10268645381621
20,93142055228821
20,4549734908821
20,113922380820021
20,25560687164821
20,13533223507621
20,14366069660821
20,59195810588821
20,16822462996021
20,61206387247221
20,1271423900821
20,34570731997221
20,188878162387221
20,81329845357221
20,99345868710421
20,55998410515621
20,11687257621221
20,317295341797221
20,96366063585621
20,19860078035221
20,105828944551221
20,57961384135221
20,336910459141221
20,3679635523221
20,9792665468821
20,15470889270421
20,18182364661221
20,180914203735221
20,56104254835221
20,47083740709221
20,41163079105221
20,82430588196821
20,54834362893221
20,367684054294421
20,39038102041621
20,19016624701221
20,251908829201621
20,55370045507221
20,62729526836021
20,49296803966421
20,188165915712821
20,23262124189221
20,36738115171621
20,390079303657621
20,14217368212821
20,1062073625761221
20,24026606185621
20,20062964773221
20,40376088728021
20,4958875765221
20,67022985894421
20,155260396901621
20,12058991521221
20,1007543971221
20,82964850501621
20,33680278028821
20,61126890895221
20,21021708061221
20,287345428508821
20,28254433235221
20,158904713401221
20,222717197860021
20,51475698631221
20,13323132295221
20,9201088860821
20,27405892549221
20,29157284773221
20,296456338693221
20,21054367339221
20,15315097136021
20,101319226813221
20,60917098903621
20,24526875712021
20,2193421573221
20,98542990371221
20,4298740489621
20,92526051205221
20,108513388405221
20,122686300516021
20,42369427495221
20,8190372261621
20,4311131436021
20,51112005404821
20,132525989419221
20,34268417631221
20,288872808169621
20,18834651295221
20,27772817196821
20,33397048495221
20,110443703228821
20,35860623895221
20,15799333744821
20,41360729476021
20,38685430867221
20,6236303834421
20,9761718900021
20,30008125763221
20,32365639693221
20,7121725605621
20,56242037557221
20,132371413492021
20,39477385319221
20,19043056498421
20,45836202080821
20,181131163315621
20,15997100947621
20,26030823606421
20,67112679931621
20,27260746459621
20,97767123733221
20,85746004261621
20,182066768252821
20,263924865469221
20,575556021568021
20,44858611192021
20,97526647356821
20,50703728780821
20,6441320828821
20,132024453559621
20,36544909472821
20,67515970057221
20,30916120229621
20,24758435622421
20,1235152700821
20,96951619514421
20,27709304095221
20,22362779275221
20,370339989971221
20,4598218364821
20,7027251775621
20,4470975472821
20,9283405363621
20,12885412861221
20,56126082114421
20,4679802847221
20,5052430321621
20,4965390484821
20,152764049078421
20,16924770356021
20,156897851365221
20,54900508349621
20,10437173276821
20,51534422751221
20,28476043093221
20,10969347750421
20,61304495335221
20,187028853835221
20,21713048659221
20,101981688151221
20,27642289381221
20,21111899392021
20,111108905612821
20,4223128460821
20,174997314594421
20,106332908293221
20,63003306409621
20,15098006483221
20,32270038826421
20,1090127686421
20,41959958260021
20,133376106596821
20,39434411549621
20,67049918083221
20,1855423636021
20,25992284456821
20,24857605411621
20,19978998373221
20,17166432496021
20,161039607877221
20,359618404702421
20,172679125955221
20,110744963173221
20,126300299766421
20,117924284275221
20,39390695893221
20,21132109685621
20,156050385827221
20,37100614489621
20,35909995023221
20,966309349221
20,101260162115221
20,12312508135221
20,10060372057621
20,4964671629621
20,29832739381221
20,16560644051221
20,21906386327221
20,52949304476821
20,1122067667221
20,22622274428821
20,46910499156021
20,56314718676421
20,110047318669221
20,15762391813221
20,8097445159621
20,969665149221
20,12215581628821
20,31594314061221
20,36867400243621
20,2285199520821
20,13733496757221
20,4181802433221
20,13681430483221
20,9526701475221
20,5856450877221
20,18440570725221
20,1229887379221
20,54534338780821
20,27865763971621
20,16051876381221
20,234004980083221
20,46525573221
20,103548374389221
20,886830235221
20,289327134937621
20,23186271685221
20,148721778252821
20,10333088485221
20,93515290243621
20,60889538540821
20,3373357573221
20,33006702103621
20,42277674741621
20,45828677017221
20,30582254599621
20,7835286080821
20,19349553619221
20,126714161584021
20,11855388913221
20,12062488604821
20,92161436293221
20,12930983707221
20,198481903571221
20,65829548773221
20,296820819475621
20,187491260444821
20,111594571840021
20,105204199868821
20,84968694004021
20,5495131075221
20,7417854036421
20,14165689273621
20,5738082236821
20,82969461901221
20,11000096881221
20,28033934089221
20,2770835324821
20,258806639830421
20,37321651801221
20,42704418853221
20,59402455741221
20,104498577088021
20,60064819132021
20,27766609021221
20,646682320806421
20,108885834054421
20,107015980009621
20,29824707445621
20,27949302139221
20,344172598259221
20,146345542855221
20,558875081029221
20,16508549468821
20,594339313244821
20,137498226871221
20,44537591413221
20,173985063847221
20,15357681721221
20,24200982121621
20,98137256641221
20,32014709325621
20,22210497396021
20,129560607706421
20,1472895613221
20,20826561001621
20,28330243280021
20,40492367971621
20,168003030284821
20,135499556557221
20,39315132355221
20,946075235221
20,117054886268821
20,56727144457221
20,14314847695221
20,74253794971221
20,142446976796821
20,54488051874421
20,34958937788821
20,26385367541621
20,241324570789621
20,30368597095221
20,2365369093221
20,6024207740821
20,46301367001621
20,13307394319621
20,92757637628821
20,255201649641621
20,96242367655221
20,86026269709221
20,915638371621
20,14758457803621
20,167355825175221
20,208692827281621
20,14060808100021
20,3200087555221
20,16240713027221
20,45002253712021
20,137766097897621
20,21428815146421
20,53037646364021
20,84328960353621
20,63700137613221
20,77693767302421
20,221240303996821
20,2761741997621
20,141197504214421
20,7936390405221
20,8990055226421
20,144279478645621
20,83957546516021
20,77098522067221
20,105951637189221
20,65448099475221
20,31091445595221
20,14553395095221
20,147524744305621
20,91892743813221
20,42138041284021
20,33456853148821
20,32408797933221
20,152877306995221
20,10719341316821
20,37462544421621
20,7660792844821
20,143435986748821
20,435263168845221
20,41735990053221
20,11232653515221
20,17494577756821
20,3012568497621
20,12075410053221
20,696014988509621
20,6169797481621
20,169213920687221
20,472886398327221
20,32637483973221
20,80847771291221
20,50790947641221
20,10140987417621
20,41174451636021
20,9379340538421
20,176392554343221
20,21592195768021
20,74058514556821
20,36864970213621
20,68631421215221
20,41959139227221
20,66842636437221
20,53627907709221
20,34891915921221
20,125926308613221
20,55634872105621
20,75114008761621
20,12394530687221
20,32657225794421
20,39518605117221
20,203259557935221
20,18742792645221
20,24035516749221
20,17700302053221
20,17230696970421
20,163530549612021
20,1386075164821
20,14183811164821
20,64278041869221
20,58506343615221
20,82419335937621
20,403064204476021
20,43697943644821
20,9571500256021
20,143380124531221
20,8710112282421
20,21321031243221
20,17276750317221
20,152876859283221
20,75658196713621
20,85961465661621
20,36883655988021
20,36589487593621
20,54535047068821
20,42133802694421
20,18538571959621
20,179446842261621
20,25822315328821
20,144920011187221
20,25691791273621
20,73489862851621
20,28814519682421
20,6587456636821
20,94383014646421
20,280920375653621
20,17540659888021
20,148540651494421
20,34717417673621
20,302633018454421
20,29542351004821
20,56469073237221
20,73684145221621
20,110097238441621
20,37469228699221
20,41354981575621
20,75893137176021
20,29373671265621
20,13327685180821
20,6293947951221
20,46445165539621
20,55203316885221
20,12428723766421
20,18563209813221
20,8001173019221
20,235372535971621
20,166792735072821
20,65506325461221
20,12626060895221
20,28670081365221
20,6187205372821
20,24203001884821
20,4093745407621
20,8390402605221
20,69088447379221
20,29585780483221
20,57901433023221
20,49538823589221
20,427242607530421
20,30749639107221
20,35868125968021
20,57335013253221
20,142763227388821
20,60535980116021
20,85013782124821
20,29798618371621
20,12056651036021
20,106120874195221
20,359444383597221
20,319941154681221
20,253964153695221
20,67102303868821
20,213261198725621
20,49450917133221
20,14918944422421
20,24175663171621
20,139934334351221
20,431674755907221
20,24990497658421
20,7993674591221
20,12864869245221
20,30356997247221
20,247990591504821
20,78255070596021
20,71232351481221
20,11067698108821
20,21717144884021
20,39544636435221
20,40563349093221
20,42934847155221
20,29788778013621
20,61567519811221
20,14699662741621
20,67721747420821
20,4072451612821
20,49302171056821
20,125705434284021
20,16473233587221
20,155390210003221
20,127226645651221
20,29779084273621
20,82099083423221
20,5266125476021
20,45351959515221
20,71503548877221
20,10973998651221
20,4187173141221
20,64331706741621
20,78143308237221
20,401724418033621
20,111793221491221
20,38219214877221
20,6085132028021
20,95319292645221
20,9511252453221
20,30351172129221
20,3301386373221
20,138273641084821
20,15031655245221
20,70525969092821
20,19761365726421
20,2541441697221
20,160526973319621
20,29863011451221
20,15721681981221
20,84027847051221
20,125112690428821
20,27838216836021
20,84931594285221
20,95389167452821
20,65675545093221
20,6258216956821
20,99630447697221
20,48642570716821
20,4208456053221
20,44534712565221
20,99183090419221
20,15991506763621
20,87980262581621
20,134339215484821
20,84914822867221
20,56398525379221
20,691252543868821
20,136865833297221
20,61169768359621
20,92334680131221
20,93016375813221
20,8721585500821
20,24114000955221
20,195846717217221
20,179377561267621
20,47988773007221
20,54580866373221
20,145404922383221
20,34011741961621
20,22652604187621
20,84342842322421
20,8102027708821
20,106510534268821
20,14015304295221
20,148009735184021
20,40018167253221
20,43965340357621
20,66239015036821
20,10512713341221
20,693781621621
20,11330634307221
20,145992465462421
20,8114548508021
20,103183887997221
20,58646431333221
20,2840447468821
20,199214502013221
20,239672799973221
20,18974271356821
20,59488316893221
20,37229008261221
20,51387503107221
20,8354172715221
20,62518848307621
20,27315248209221
20,2320533973221
20,20214092665221
20,118603300213221
20,146211258957621
20,34508789253621
20,14549142783221
20,17349890988021
20,154957523221
20,97794459141621
20,180046331533221
20,165563835013221
20,79619025462421
20,161346746435221
20,57565694134421
20,16570638908821
20,37697605312021
20,16647629107221
20,56628712981621
20,78695812038421
20,68077241173221
20,74888971955221
20,3639790460821
20,72139933724821
20,70278594157221
20,10734445627621
20,53983704276421
20,76403979900021
20,151615326853221
20,16531357573221
20,2057150034812821
20,70740205255221
20,15306695695221
20,11345711716021
20,83742468307621
20,287774703757221
20,27115387321621
20,343195672213221
20,30838813891621
20,8137434207221
20,35251404755221
20,46313129152021
20,11159540214421
20,24942454556821
20,27369013830421
20,2869432285221
20,3917995229621
20,2764141255221
20,22258808444821
20,39177219420021
